CUSTOMER_ID,MKT_NUM,MAIN_TN,LISTING_TELNO,MAIN_LISTED_NAM,LISTING_NAME,POC_NAM,SIC_CODE,SIC_DESCRIPTION,ITEM_HEADG,SHORT_HEADING_NAME,STREET_ADDR,ADTNL_ADDR_INF,CITY_NAM,STATE_CDE,ZIP_CDE,UNIFIER_ID
2501169606,47524,9738392119,9738392119,Wanaque Center For Nursing & Rehabilitation,Wanaque Center For Nursing & Rehabilitation,BRUCE LONDON _ DIRECTOR,8051,Service Health - Skilled nursing care facilities,4000297,NURSING HOMES & NURSING CARE COMMUNITIES,1433  Ringwood Av,,Haskell,NJ,,4.3E+14
2501169968,47524,9738397933,9738397933,Valentine Beauty Supply Co,Valentine Beauty Supply Co,MRS ANN DUHAIME,7231,Service Personal Services - Beauty shops,61700,BARBERS EQUIP SUPPLIES,1066  Ringwood Av,,Haskell,NJ,,4.3E+14
2500367955,47524,2018429300,2018429300,Vision Express,Vision Express, MS LISA,4213,Transportation Trucking & Warehousing - Trucking  except local,728000,TRUCKING MOTOR FREIGHT,700  1st St,,Harrison,NJ,7029,4.3E+14
2500223190,47524,9734233849,9734233849,Payservice Inc,Payservice Inc,DON GRENKER-OWNER,8721,Service Engineering. Management - Accounting  auditing  and bookkeeping,2001119,CALCULATING SVCE.,190  Warburton Av,,Hawthorne,NJ,,4.3E+14
2500223214,47524,9734234949,9734234949,Robinson Frank,Robinson Frank,STANLEY OSUR-MGR,8721,Service Engineering. Management - Accounting  auditing  and bookkeeping,4000958,ACCOUNTANTS CERTIFIED PUBLIC,625  Lafayette Av,,Hawthorne,NJ,,1.7E+14
2500317228,47524,9733040520,9733040520,S G Rare Coins,S G Rare Coins,SALVATORE GERMANO OWNER,5945,Ret Misc Retail Stores - Hobby  toy  and game shops,2005453,COIN DLRS.. SUPLS.. ETC.,625  Lafayette Av,,Hawthorne,NJ,,4.3E+14
2500331317,47524,9734273800,9734273800,I W Tremont Co Inc,I W Tremont Co Inc, ,5531,Ret Auto Dealers. Service Stations - Auto and home supply stores,251000,FILTERS AIR GAS,79  4th Av,,Hawthorne,NJ,,4.3E+14
2501116794,47524,9734232021,9734232021,Geffner Ramie PA,Geffner Ramie PA,HAROLD STROMEYER OWNER,8011,Service Health - Offices and clinics of medical doctors,2000684,PHYSICIANS & SURGEONS,330  Lafayette Av,,Hawthorne,NJ,,1.7E+14
2501116874,47524,9734270202,9734270202,Nissan Of Hawthorne,O'Brien Nissan,KATHLEEN OBREIN- MCLAUGHLIN,7538,Service Auto Repair. Garages - General automotive repair shops,51800,AUTOMOBILE REPAIR SERVICE,801  Lafayette Av,,Hawthorne,NJ,,4.3E+14
2501169924,47524,9738397201,9734235200,North Jersey Oral Surgeons P A,North Jersey Oral Surgeons P A,ALBERT KUCHLER,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,290  Lafayette Av,,Hawthorne,NJ,,4.3E+14
2501202482,47524,9732791621,9732791621,North Jersey Fire Protection Co Inc,North Jersey Fire Protection Co Inc,FRANK CORNETT. OWNER,7699,Service Mfg Miscellaneous Repair - Repair services  nec,2001658,SPRINKLERS-AUTOMATIC-FIRE,1108  Goffle Rd,,Hawthorne,NJ,,4.3E+14
2501301288,47524,9734272246,9734272246,Cycle Insurance Agency Inc,Hawthorne Insurance Agency,BRIAN GNEHM-PRES,6411,Insurance Agents. Brokers. Services - Insurance agents  brokers  and service,326200,INSURANCE,448  Lincoln Av,,Hawthorne,NJ,,4.3E+14
2501301288,47524,9734272246,9734272246,Cycle Insurance Agency Inc,Cycle Insurance Agency Inc,BRIAN GNEHM-PRES,6411,Insurance Agents. Brokers. Services - Insurance agents  brokers  and service,326200,INSURANCE,448  Lincoln Av,,Hawthorne,NJ,7506,4.3E+14
2500152332,47524,9737854710,2014517111,Toyota Universe,Metro Honda,CHRISTIAN SEMPRIVIVO,5511,Ret Auto Dealers. Service Stations - New and used car dealers,39700,AUTOMOBILE DEALERS NEW CARS,540  State Hwy No 440,,Jersey City,NJ,,4.3E+14
2500195162,47524,2017445483,2014323332,Block H & R,H & R Block, ,8244,Service Education - Business and secretarial schools,2010931,SCHOOLS-BUSINESS,State Hwy No 440,,Jersey City,NJ,7304,1.7E+14
2500195162,47524,2017445483,2016564340,Block H & R,H & R Block, ,8244,Service Education - Business and secretarial schools,2010931,SCHOOLS-BUSINESS,30  Journal Sq,,Jersey City,NJ,,1.7E+14
2500320734,47524,9736978989,9736978989,All State Technology,All State Technology,LUANNE ADAMS-MGR,7699,Service Mfg Miscellaneous Repair - Repair services  nec,652300,SWIMMING POOL SERVICE REPAIR,10  Lark Ln,,Jefferson Township,NJ,,4.3E+14
2501162427,47524,9736977799,9736977799,Milton Cleaners,Milton Cleaners,DAVID FENYOHAZI - VICE PRESIDENT,7216,Service Personal Services - Drycleaning plants  except rugs,207600,DRAPERY CURTAIN CLEANERS,5711  Berkshire Valley Rd,,Jefferson Township,NJ,,4.3E+14
2501162507,47524,9736978688,9736978278,Bowling Green Golf Club Inc,Bowling Green Golf Club,TOM BISHOP,5812,Ret Eating. Drinking Places - Eating places,2007855,RESTAURANTS,53  Schoolhouse Rd,,Jefferson Township,NJ,,4.3E+14
2501162552,47524,9732242865,9732242865,A Class Act Limousine & Coach Service,A Class Act Limousine & Coach Service,SUNNY HILL,4119,Local Passenger Transportation - Local passenger transportation  nec,4000341,LIMOUSINE SERVICE,27  Vassar Rd,,Jefferson Township,NJ,,4.3E+14
2501311122,47524,9736975688,9736975688,St Gabriel's Episcopal Church,St Gabriel's Episcopal Church, ,8661,Service Membership Organizations - Religious organizations,4001520,CHURCHES EPISCOPAL,153  Milton Rd,,Jefferson Township,NJ,,4.3E+14
2501096493,47524,9738385834,9738385834,Northeastern Business Supply Co,Northeastern Business Supply Co, ,5734,Ret Furniture. Home Furnishings - Computer and software stores,2002571,COMPUTERS SUPPLIES PARTS,9  Carol Rd,,Kinnelon,NJ,7405,
2501118956,47524,9734920037,9734920037,Jacobitti Ruiz,Jacobitti Ruiz,REBECA RUIZ-ULLOA-------CO-OWNER    RENEW AS IS,8712,Service Engineering. Management - Architectural services,24500,ARCHITECTS,170  Kinnelon Rd,,Kinnelon,NJ,,4.3E+14
2501118990,47524,9734920160,9734920160,Kinnelon Jewelers Inc,Kinnelon Jewelers Inc,MR.  BELELOVSKI,5944,Ret Misc Retail Stores - Jewelry stores,334400,JEWELERS ,25  Kinnelon Rd,,Kinnelon,NJ,,4.3E+14
2501119037,47524,9734920367,9734920367,Royal Chimney Sweeps,Royal Chimney Sweeps,MR W J HEALY-MGR,7349,Service Business Services - Building maintenance services  nec,120700,CHIMNEY CLEANING,149  Kakeout Rd,,Kinnelon,NJ,7405,
2501152243,47524,9736331155,9736331155,Lubit Fredric A,Lubit Fredric A,BARBARA GEMMA,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,11  Kiel Av,,Kinnelon,NJ,,4.3E+14
2501168729,47524,9738381771,9738381771,Szylit Jo-Ann,Szylit Jo-Ann,SUSAN DAVIS,8011,Service Health - Offices and clinics of medical doctors,2000684,PHYSICIANS & SURGEONS,135  Kinnelon Rd,,Kinnelon,NJ,,4.3E+14
2501168887,47524,9738383257,9738383257,Kit Hong Restaurant,Kit Hong Restaurant,KAT,5812,Ret Eating. Drinking Places - Eating places,4000252,CATERERS,Kinnelon Rd,,Kinnelon,NJ,,1.7E+14
2501168901,47524,9738383333,9738383333,Lakeside Bagels Deli & Pizza,Lakeside Bagels Deli & Pizza,HELENE FAMULARO. OWNER,5411,Ret Food Stores - Grocery stores,4000162,DELICATESSENS,104  Boonton Av,,Kinnelon,NJ,,4.3E+14
2501168912,47524,9738385552,9738385552,Roserne Liquors Northbound Inc,Roserne Liquors Northbound Inc, ,5989,Ret Misc Retail Stores - Fuel dealers  nec,319200,ICE,1150  State Hwy No 23,,Kinnelon,NJ,,4.3E+14
2501168989,47524,9738384023,9738384023,Mollod Ruth,Mollod Ruth,MR. LEN MOLLOD-BUS MGR,8049,Service Health - Offices of health practitioner,4001432,PSYCHOLOGISTS LICENSED,611  Mountain Rd,,Kinnelon,NJ,,4.3E+14
2501169060,47524,9738384460,9738384460,Logan Robert,Logan Robert,DR ROBERT LOGAN - OWNER,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,11  Kiel Av,,Kinnelon,NJ,,4.3E+14
2501169071,47524,9738384490,9738384490,Smith & Smith Public Accountants Llc,Smith & Smith Public Accountants Llc,HAROLD SMITH,7291,Service Personal Services - Tax return preparation services,688600,TAX RETURN PREPARATION,170  Kinnelon Rd,,Kinnelon,NJ,,1.7E+14
2501169253,47524,9738386696,9738386696,St David's Episcopal Church,St David's Episcopal Church,SHARON HUGHES - SEC'Y,8661,Service Membership Organizations - Religious organizations,4001521,CHURCHES ANGLICAN,Kinnelon Rd,,Kinnelon,NJ,,4.3E+14
2501169333,47524,9738388190,9738388190,Kinnelon Eye Care,Kinnelon Eye Care,KOSTAS PATELLIS-OWNER,5995,Ret Misc Retail Stores - Optical goods stores,459900,OPTICAL GOODS RETAIL,25  Kinnelon Rd,,Kinnelon,NJ,,4.3E+14
2501169402,47524,9738388888,9738388877,Counseling Solutions,Dunkel Allan Associates,MILLICENT DUNKEL,8011,Service Health - Offices and clinics of medical doctors,4000204,CLINICS,State Hwy no 23,,Kinnelon,NJ,,4.3E+14
2501169402,47524,9738388888,9738388888,Counseling Solutions,Counseling Solutions,MILLICENT DUNKEL,8011,Service Health - Offices and clinics of medical doctors,4000204,CLINICS,State Hwy No 23,,Kinnelon,NJ,,4.3E+14
2501169822,47524,9734922900,9734922900,Caballero P,Caballero P,DR P CABALLERO,8011,Service Health - Offices and clinics of medical doctors,2000684,PHYSICIANS & SURGEONS,15  Kiel Av,,Kinnelon,NJ,74052565,
2501310938,47524,9736649797,9738382122,Apple Montessori School,Apple Montessori Schools-Kinnelon,JOANNE MOONEY-VP,8211,Service Education - Elementary and secondary schools,587900,SCHOOLS SECONDARY ELEMENTARY ACADEMIC,10  Maple Lake Rd,,Kinnelon,NJ,,1.7E+14
2501313704,47524,9738381270,9738381270,Leary Paul T Dmd,Leary Paul T Dmd,PAUL LEARY/ KATHLEEN,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,17  Kiel Av,,Kinnelon,NJ,,4.3E+14
2501313726,47524,9738381321,9738381321,Kinnelon Public Library,Kinnelon Public Library,ROZ PELCYGER-OWNER,8231,Service Education - Libraries,371600,LIBRARIES PUBLIC,130  Kinnelon Rd,,Kinnelon,NJ,,1.7E+14
2500736270,47524,2017963600,2017963600,Columbia Bank,Columbia Bank,DOT WOOD,6022,Banking - State commercial banks,60300,BANKS,300  Kakeout Road,,Kinnelon,NJ,,1.7E+14
2501168569,47524,9738380900,9738380900,North Jersey Pump Co,North Jersey Pump Co,ERIN WEAVER,7699,Service Mfg Miscellaneous Repair - Repair services  nec,3000908,WATER WELL DRLNG & PMP INSTN.SVC&RP,136  Lincoln RD,,Kinnelon,NJ,7405,1.7E+14
2501168638,47524,9738381211,9738381211,Ashkanazy Mitchel,Julia Optical,MITCHEL ASHKHNAZY OWNER,8011,Service Health - Offices and clinics of medical doctors,2100050,PHYSICIANS SURGEONS SPECIALTY GUIDE OPHTHALMOL,170  Kinnelon Rd,,Kinnelon,NJ,74052347,4.3E+14
2501169300,47524,9738387888,9737287888,Rohrer Harry O,Rohrer Harry O,HARRY ROHRER-DDS-OWNER,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,Kiel Av & Kakeout Rd,,Kinnelon,NJ,7480,4.3E+14
2501310938,47524,9736649797,9738382122,Apple Montessori School,Apple Montessori Schools,JOANNE MOONEY-VP,8351,Service Social Services - Child day care services,4000660,CHILD CARE DAY CARE CENTERS,10  Maple Lake Rd,,Kinnelon,NJ,,1.7E+14
2500177411,47524,9732789181,9086876200,Paper Store & More The,Paper Store & More The,GENE PRELL WEISZ,5943,Ret Misc Retail Stores - Stationery stores,2009545,STATIONERY-COMMERCIAL,4  Mark Rd,,Kenilworth,NJ,,4.3E+14
2500146878,47524,7327384222,7327384222,Gallo Asphalt Co Keasbey Division,Gallo Asphalt Co Keasbey Division, ,1611,Construction Heavy Construction Contractors - Highway and street construction,475400,PAVING MATERIALS,Foot Of Crows Mill Rd,,Keasbey,NJ,,4.3E+14
2500195162,47524,2017445483,7326574660,Block H & R,H & R Block, ,7389,Service Business Services - Business services  nec,3000578,NOTARIES-PUBLIC SERVICES,664  State Hwy No 70,,Lakehurst,NJ,,1.7E+14
2500195219,47524,9733651860,9733651860,Donkersloot John & Son,Donkersloot John & Son,JOHN DONKERSLOOT,5211,Ret Bldg Materials. Hrdwre. Grdn Sup - Lumber and other building materials,580100,SAND GRAVEL,129  Route 560,,Layton,NJ,7851,4.3E+14
2501152209,47524,9736330444,9736330444,Douglas Bell Electrical Contractors,Douglas Bell Electrical Contractors,DOUGLAS BELL. OWNER/PRESIDENT,1731,Construction Special Trade Contractors - Electrical work,215700,ELECTRIC CONTRACTORS,15  Comly Rd,,Lincoln Park,NJ,70351204,4.3E+14
2501083625,47524,9733352020,9737853277,Alicia Dorman Optometrists,Boni Anthony J,RITA BONI,8042,Service Health - Offices and clinics of optometrists,4000355,OPTOMETRISTS-O.D.,245  Paterson Av,,Little Falls,NJ,7424,1.7E+14
2501088255,47524,9738125222,9738125222,Creative Web Inc,Creative Web Inc,JOHN ROMANO,7379,Service Business Services - Computer related services  nec,762200,WEB PAGE DESIGNERS,101 E Main,,Little Falls,NJ,,1.7E+14
2500690571,47524,8005224100,9739940400,Valley National Bank,Valley National Bank,LEANNE KLEINMANNS,6022,Banking - State commercial banks,60300,BANKS,531 S Livingston Av,,Livingston,NJ,,1.7E+14
2501290819,47524,9738387776,9739942424,Rivers Kitchens Of Northern Nj,Rivers Inc,NICK SALLEROLLI,5722,Ret Furniture. Home Furnishings - Household appliance stores,4000283,KITCHEN CABINETS & EQUIP ,34 E Northfield Rd,,Livingston,NJ,,4.3E+14
2500259830,47524,9736942500,9736942500,Horizon Entertainment & Attractions,Horizon Entertainment & Attr,MARC FEINSON,7929,Service Amusement Recreation - Entertainers and entertainment groups,4000728,ENTERTAINERS,64  Sturbridge circle,,Livingston,NJ,7470,1.7E+14
2500320723,47524,9736977757,9736977757,Capuchin Fathers O F M,Capuchin Fathers O F M, ,8661,Service Membership Organizations - Religious organizations,4000356,CHURCHES CATHOLIC,Manor Dr,,Lake Swannanoa ,NJ,,4.3E+14
2500145504,47524,9736942311,9736942311,Malcolm B D Co Inc The,Malcolm B D Co Inc The, ,1521,Construction General Building Contractors - Single-family housing construction,174250,CONTRACTORS GENERAL,325  Beaver Brook Rd,,Lincoln Park,NJ,,4.3E+14
2501151924,47524,9736281449,9736281449,Beautiful Smiles Dentistry,Beautiful Smiles Dentistry,RENEE KAPLAN,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,166  Main St,,Lincoln Park,NJ,,4.3E+14
2501151924,47524,9736281449,9736281449,Beautiful Smiles Dentistry,Taltavall John A,RENEE KAPLAN,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,166  Main St,,Lincoln Park,NJ,7035,4.3E+14
2501152049,47524,9736288442,9736288442,Corso Martin J Md,Corso Martin J Md,KAREN BARBARA,8322,Service Social Services - Individual and family services,4000184,PHYSICIANS SURGEONS INFORMATION REFERRAL SERVICE,29  Station Rd,,Lincoln Park,NJ,,4.3E+14
2501152312,47524,9736335222,9736335222,Stranz Gary,Stranz Gary, ,8721,Service Engineering. Management - Accounting  auditing  and bookkeeping,4000958,ACCOUNTANTS CERTIFIED PUBLIC,217  Main,,Lincoln Park,NJ,,1.7E+14
2501152378,47524,9736335499,9736335499,Hong Kong Chinese Kitchen,Hong Kong Chinese Kitchen,VALARIE HO MGR,5812,Ret Eating. Drinking Places - Eating places,2007855,RESTAURANTS,192  Main,,Lincoln Park,NJ,,4.3E+14
2501152389,47524,9736335566,9736335566,Dance Place Plus,Dance Place Plus,PATRICIA PORTELA-OWNER,7911,Service Amusement Recreation - Dance studios  schools  and halls,4000713,DANCE INSTRUCTION PERFORMANCE DANCE BALLET MODERN ,261  Comly Rd,,Lincoln Park,NJ,,4.3E+14
2501159808,47524,9736940229,9736940229,Just Us Jewelers,Just Us Jewelers,JOEL EBERSON,7631,Service Mfg Miscellaneous Repair - Watch  clock  and jewelry repair,754750,WATCHES SERVICE REPAIR,197  Main,,Lincoln Park,NJ,,
2501159853,47524,9736940330,9736940330,Lincoln Park Savings Bank,Lincoln Park Savings Bank,NANCY SHAW-VICE PRES,6162,Credit Agencies / Except Banks - Mortgage bankers and loan correspondents,430200,MORTGAGES,31  Boonton Tpk,,Lincoln Park,NJ,,4.3E+14
2501159900,47524,9736941150,9736941150,Lincoln Park True Value Hardware,Lincoln Park True Value Hardware,BRUCE SMITH-V.PRES                           RENEW AS IS,1793,Construction Special Trade Contractors - Glass and glazing work,4000117,STORM WINDOWS & DOORS-REPAIR,206  Main,,Lincoln Park,NJ,,4.3E+14
2501159911,47524,9736941555,9736941555,Elysium Salon & Spa,Elysium Salon & Spa,KATHLEEN MACONI-OWNER-,7231,Service Personal Services - Beauty shops,4000600,BEAUTY SALONS,183  Main St,,Lincoln Park,NJ,,4.3E+14
2501159922,47524,9736948170,9736948170,Wexford Inn,Wexford Inn,DAVE ROCHE,5812,Ret Eating. Drinking Places - Eating places,2007855,RESTAURANTS,247  Main St,,Lincoln Park,NJ,,4.3E+14
2501159933,47524,9736941582,9736941582,Keri Memorial Funeral Home,Keri Memorial Funeral Home,KARL KERI,7261,Service Personal Services - Funeral service and crematories,4000755,FUNERAL HOMES MORTUARIES,125  Main,,Lincoln Park,NJ,,4.3E+14
2501159977,47524,9736941983,9736941983,Stager's Auto Body & Repair,Stager's Auto Body & Repair,KEN DEMERI-VICE PRES,7532,Service Auto Repair. Garages - Top and body repair and paint shops,2005409,AUTOMOBILE BODY REPAIRING & PAINTING,Park Av,,Lincoln Park,NJ,,4.3E+14
2501160049,47524,9736942786,9736942786,Nielsen-Elefante Nurseries Inc,Nielsen-Elefante Nurseries Inc,MARIE GERACI-OFFICE MANAGER,5261,Ret Bldg Materials. Hrdwre. Grdn Sup - Retail nurseries and garden stores,4000812,NURSERIES PLANTS TREES,660  Pine Brook Rd,,Lincoln Park,NJ,,
2501160254,47524,9736944510,9736944510,Branvall Construction Co,Branvall Construction Co,AUDREY BRANVALL,1794,Construction Special Trade Contractors - Excavation work,596800,SEWER CONTRACTORS,10  Busse,,Lincoln Park,NJ,,1.7E+14
2501160323,47524,9736945632,9736945632,Wallack Charles T,Wallack Charles T,DR. CHARLES WALLACK,8011,Service Health - Offices and clinics of medical doctors,2009929,PHYSICIANS & SURGEONS-DOCTORS OF PODIATRIC MEDICIN,10  Chapel Hill Rd,,Lincoln Park,NJ,,
2501160334,47524,9736945836,9736945836,Zimmerly Wm F & Associates,Zimmerly Wm F & Associates,BILL ZIMMERLY,8713,Service Engineering. Management - Surveying services,649500,SURVEYORS LAND,628  Pine Brook Rd,,Lincoln Park,NJ,,4.3E+14
2501160378,47524,9736946260,9736946260,Jindal J R,Jindal J R,DR. J R JINDAL - OWNER,8322,Service Social Services - Individual and family services,4000184,PHYSICIANS SURGEONS INFORMATION REFERRAL SERVICE,166  Main,,Lincoln Park,NJ,,4.3E+14
2501160447,47524,9736947066,9736947066,Home Renaissance Inc,Home Renaissance Inc, ,1521,Construction General Building Contractors - Single-family housing construction,4001519,HOME IMPROVEMENTS,20  Birch,,Lincoln Park,NJ,7035,
2501160538,47524,9736948225,9736948225,Wayne Auto Supply,Wayne Auto Supply,KEVIN O'CONNOR,5531,Ret Auto Dealers. Service Stations - Auto and home supply stores,2004710,AUTOMOBILE PARTS & SUPLS.-NEW,9  Chapel Hill Rd,,Lincoln Park,NJ,,4.3E+14
2501160550,47524,9736948330,9736948330,Colombo's Pizzeria,Colombo's Pizzeria,VINCE COLOMBO-PRESIDENT,5812,Ret Eating. Drinking Places - Eating places,2007855,RESTAURANTS,204  Main,,Lincoln Park,NJ,,4.3E+14
2501160572,47524,9736948482,9736948482,R & K Mowers Inc,R & K Mowers Inc,FORREST HARPER - OWNER,5261,Ret Bldg Materials. Hrdwre. Grdn Sup - Retail nurseries and garden stores,4000337,LAWN MOWERS,362  George Cobb Ln,,Lincoln Park,NJ,7035,4.3E+14
2501161073,47524,9736963995,9736963995,Iulo Thomas S DMD,Iulo Thomas S DMD,DAWN COOPER-MGR,8021,Service Health - Offices and clinics of dentists,4001172,DENTISTS,29  Station Rd,,Lincoln Park,NJ,,4.3E+14
2501161095,47524,9736964411,9736964411,Lebeau Philip,Lebeau Philip, ,8661,Service Membership Organizations - Religious organizations,162650,CLERGY,216  Comly Rd,,Lincoln Park,NJ,,4.3E+14
2501161095,47524,9736964411,9738720507,Lebeau Philip,Saint Joseph's Church Rectory, ,8661,Service Membership Organizations - Religious organizations,4000356,CHURCHES CATHOLIC,216  Comly Rd,,Lincoln Park,NJ,7035,4.3E+14
2501161119,47524,9736964690,9736964690,Unique Hair Design Inc,Unique Hair Design Inc,CONNIE MASULO/PARTNER,7231,Service Personal Services - Beauty shops,4000600,BEAUTY SALONS,234  Main,,Lincoln Park,NJ,,4.3E+14
2501161222,47524,9736965360,9736965360,New S J Cleaners Ink,New S J Cleaners Ink, ,7212,Service Personal Services - Garment pressing and cleaners' agents,4000887,TAILORS,7  Boonton Trnpk,,Lincoln Park,NJ,,4.3E+14
2501161368,47524,9736966601,9736966601,A S Barlin Assoc Inc,A S Barlin Assoc Inc,NORMAN SANDERS,7389,Service Business Services - Business services  nec,2001658,SPRINKLERS-AUTOMATIC-FIRE,163  Beaver Brook Rd,,Lincoln Park,NJ,,1.7E+14
2501310803,47524,9736960220,9736960220,Lincoln Park Florist,Lincoln Park Florist,MARGARET MCNAMARA - OWNER,5992,Ret Misc Retail Stores - Florists,4000736,FLORISTS,194  Main St,,Lincoln Park,NJ,,4.3E+14
2501314614,47524,9736944848,9736944848,SSS Construction Inc,SSS Construction Inc, ,7699,Service Mfg Miscellaneous Repair - Repair services  nec,2010740,SERVICE STATION EQUIP.-REPAIRING,117  Main,,Lincoln Park,NJ,7035,4.3E+14
1307813116,47524,9734717904,9734717904,Penske Auto Center,Penske Auto Center,PENSKE AUTO CENTER,5531,Ret Auto Dealers. Service Stations - Auto and home supply stores,706598,TIRE DEALERS,2  Memorial Drive,,Lodi,NJ,76441623,4.3E+14
2500181531,47524,9733403005,9733403005,Ceramic Supply Of Ny & Nj,Ceramic Supply Of Ny & Nj,LARRY SUSSBERG - PRESIDENT,5945,Ret Misc Retail Stores - Hobby  toy  and game shops,4000280,CERAMICS EQUIPMENT SUPPLIES,7  U S Hwy No 46,,Lodi,NJ,,4.3E+14
2500233998,47524,9734737444,9734737444,Chief Fire Equipment,Chief Fire Equipment,JOSEPH L. MORABITO,7699,Service Mfg Miscellaneous Repair - Repair services  nec,253500,FIRE PROTECTION EQUIP SUPPLIES,269  Main St,,Lodi,NJ,,1.7E+14
2500261549,47524,9735466580,8009242475,Dinette City Of Lodi Inc,Dinette City,MARSHALL BERGER,5963,Ret Misc Retail Stores - Direct selling establishments,274550,FURNITURE ,38  US Hwy Rt 46 East,,Lodi,NJ,7644,1.7E+14
2500342581,47524,9737727900,9737727900,Power Train Inc,Power Train Inc,KEVIN SHIMANSKY,7538,Service Auto Repair. Garages - General automotive repair shops,2004129,TRUCK EQUIP. & PARTS,475  Westminster Pl,,Lodi,NJ,,4.3E+14
2500342718,47524,9737734580,9737734580,Academy Auto Recyclers Inc,Academy Auto Recyclers Inc,BOB SLOBODIN-MGR,7549,Service Auto Repair. Garages - Automotive services  nec,53610,AUTOMOBILE WRECKING,1  Park Pl,,Lodi,NJ,76441715,4.3E+14
2500342967,47524,9737770978,9737770978,Goodyear Motors Inc,Goodyear Motors Inc,BOB BONANNO,5511,Ret Auto Dealers. Service Stations - New and used car dealers,2003967,TRUCK DLRS.-NEW,U S Hwy No 46,,Lodi,NJ,,1.7E+14
2500343399,47524,9737778989,9737778989,Eastern Glass Block,Eastern Glass Block,RON CLELLAND,1793,Construction Special Trade Contractors - Glass and glazing work,284350,GLASS BLOCK,12A  Rennie Pl,,Lodi,NJ,,4.3E+14
2500729511,47524,9737785621,9737785621,Associated Marble Co,Associated Marble Co,CHARLES DELUCA-MGR,1743,Construction Special Trade Contractors - Terrazzo  tile  marble and mosaic work,401890,MARBLE NATURAL,239  Garibaldi Av,,Lodi,NJ,,4.3E+14
2501088299,47524,9733407900,9733407900,Mica-Mar Mfg Inc,Mica-Mar Mfg Inc, ,5712,Ret Furniture. Home Furnishings - Furniture stores,273900,FURNITURE MFRS,642  Outwater La,,Lodi,NJ,,4.3E+14
2501165782,47524,9737773514,9737773514,Rayelco Generator Company,Rayelco Generator Company,RUSSELL BLOODWORTH MGR,7539,Service Auto Repair. Garages - Automotive repair shops  nec,3000020,ALTERNATORS & GENERATORS-AUTO REPR-C,Avenue B & N Main,,Lodi,NJ,,4.3E+14
2501270428,47524,9737725070,9737725070,Art Glass By Stained Glass Design,Art Glass By Stained Glass Design,GEORGE GESWALDO-OWNER,5231,Ret Bldg Materials. Hrdwre. Grdn Sup - Paint  glass  and wallpaper stores,285800,GLASS STAINED LEADED,87  Dell Glen Av,,Lodi,NJ,,4.3E+14
2501168570,47524,5707757710,5707757710,Climate Control Self Storage,Climate Control Self Storage,TOMTREWEEKE,4225,Transportation Trucking & Warehousing - General warehousing and storage,4000453,STORAGE HOUSEHOLD COMMERCIAL,649  Route 739,,Lords Valley,PA,,1.7E+14
2500611930,47524,2014459070,6095301666,Ski Barn,Ski Barn,ROBERT LANE,5941,Ret Misc Retail Stores - Sporting goods and bicycle shops,4000508,SPORTING GOODS ,2990  Brunswick Pke,,Lawrence,NJ,,4.3E+14
2500100125,47524,9732561200,9737741000,Nissan 46,Route 46 Chrysler Jeep Dodge, ,5511,Ret Auto Dealers. Service Stations - New and used car dealers,39700,AUTOMOBILE DEALERS NEW CARS,1655  US Hwy No 46,,Little Falls,NJ,,4.3E+14
2500117215,47524,9732566790,9732563446,United Food And Commercial Workers Local 464a,Amalgamated Meat Cutters And Food Store Employees Union Local No 464, ,5411,Ret Food Stores - Grocery stores,294900,GROCERS ,245  Paterson Av,,Little Falls,NJ,,4.3E+14
2500117215,47524,9732566790,9732565803,United Food And Commercial Workers Local 464a,Amalgamated Meat Cutters And Food Store Employees Union Local No 464, ,5411,Ret Food Stores - Grocery stores,294900,GROCERS ,245  Paterson Av,,Little Falls,NJ,,4.3E+14
2500117306,47524,9732568480,9732560510,United Food & Commercial Workers Local 1245 AFL- CIO Membership Department,United Foods & Commercial Workers District Council Of New York And Northern New Jersey, ,8631,Service Membership Organizations - Labor organizations,341000,LABOR ORGANIZATIONS,245  Paterson Av,,Little Falls,NJ,,4.3E+14
2500117306,47524,9732568480,9732568480,United Food & Commercial Workers Local 1245 AFL- CIO Membership Department,United Food & Commercial Workers Local 1245 AFL- CIO Membership Department, ,8631,Service Membership Organizations - Labor organizations,341000,LABOR ORGANIZATIONS,275  Paterson Av,,Little Falls,NJ,,4.3E+14
2500117306,47524,9732568480,9738900110,United Food & Commercial Workers Local 1245 AFL- CIO Membership Department,United Food & Commercial Workers International Union, ,8631,Service Membership Organizations - Labor organizations,341000,LABOR ORGANIZATIONS,219  Paterson Av,,Little Falls,NJ,,4.3E+14
2500152252,47524,9737851322,9737851322,Garden State A-1 Car & Limousine Service Inc,Garden State A-1 Car & Limousine Service Inc,LUIS GASTALDI PRES,4119,Local Passenger Transportation - Local passenger transportation  nec,4000341,LIMOUSINE SERVICE,463  Main,,Little Falls,NJ,,1.7E+14
